chainId,tokenIn,tokenOut,amount,v1Amount,v2Amount,diff,perf
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3996920000000000000000,7.596801426750298,7.54186460293425,-0.05493682381604792,-0.007231572964721861
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5105302548129263074217,9.702666017158819,9.626785823123194,-0.07588019403562463,-0.007820550960059144
1,0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7,0x6b175474e89094c44da98b954eedeac495271d0f,982698793631505217536,1064.2176248525398,1064.2176248743426,2.1802861738251522e-8,2.0487221061412034e-11
1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2256040506749839601691,4.05109924206099,4.014523430077611,-0.03657581198337834,-0.009028614160726029
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4156196897551099640660,7.899439901738401,7.831721787971714,-0.06771811376668779,-0.008572520914018892
1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2000000000000000000000,3.592406583408024,3.541420063863492,-0.05098651954453226,-0.014192858842877038
1,0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3660234897315558211,3.9899113505798183,3.989839067000656,-0.0000722835791622245,-0.000018116587766221965
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2328710434692853926709,4.426643765849337,4.385987922527137,-0.040655843322199736,-0.009184349469422265
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5114382664795152409261,9.719916298234724,9.627320174006334,-0.0925961242283897,-0.009526432264155041
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4884269078766154245262,9.282742493384784,9.18733356464071,-0.09540892874407447,-0.010278097104607427
1,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0xae78736cd615f374d3085123a210448e74fc6393,163482760580333918934,2.161821950471713,2.169725245290411,0.007903294818698114,0.0036425325445481843
